"ID_Month","City","State","Latitude","Longitude","Altitude","ID","Monthly mean dry bulb temperature","Monthly mean dew point temperature","Monthly mean relative humidity","Monthly mean atmospheric pressure","Monthly mean global horizontal radiation","Monthly mean direct normal radiation","Monthly mean diffuse horizontal radiation","Monthly mean wind speed"
"BRA_CE_Crateus.818300_INMET_10","Crateus","CE",-5.19,-40.67,291,"BRA_CE_Crateus.818300_INMET",28.9459677419355,16.0202956989247,48.7970430107527,97718.064516129,260.923387096774,133.556451612903,103.403225806452,2.53548387096774
"BRA_CE_Crateus.818300_INMET_11","Crateus","CE",-5.19,-40.67,291,"BRA_CE_Crateus.818300_INMET",29.5136111111111,15.9202777777778,46.7041666666667,97650.75,268.091666666667,139.468055555556,99.6652777777778,3.01
"BRA_CE_Crateus.818300_INMET_12","Crateus","CE",-5.19,-40.67,291,"BRA_CE_Crateus.818300_INMET",29.2263440860215,17.3086021505376,51.2768817204301,97698.5215053763,218.145161290323,87.116935483871,111.685483870968,2.81478494623656
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_01","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",27.435752688172,22.0060483870968,72.8844086021505,100826.606182796,224.963709677419,97.8629032258064,104.005376344086,2.20846774193548
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_02","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",26.7330357142857,22.4571428571429,77.9404761904762,100748.035714286,203.974702380952,83.2946428571429,102.604166666667,1.76592261904762
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_03","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",26.0958333333333,23.0561827956989,83.7150537634409,100740.302419355,171.997311827957,54.0725806451613,106.91935483871,1.16747311827957
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_04","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",25.8865277777778,23.0019444444444,84.4819444444445,100855.416666667,145.561111111111,41.2805555555556,93.8347222222222,1.09680555555556
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_05","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",25.8311827956989,22.9791666666667,84.6559139784946,100874.112903226,137.44623655914,38.8575268817204,87.2325268817204,1.16626344086022
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_06","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",25.9730555555556,22.10875,79.9430555555556,101012.597222222,176.056944444444,62.3208333333333,91.4680555555556,1.89194444444444
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_07","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",25.842876344086,21.4768817204301,77.7137096774194,101086.384408602,200.258064516129,79.4879032258064,95.3360215053764,2.23373655913979
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_08","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",26.2995967741935,20.7818548387097,72.6008064516129,101059.737903226,229.727150537634,103.756720430108,99.4637096774194,2.76814516129032
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_09","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",27.1044444444444,20.7773611111111,68.95,101089.986111111,249.247222222222,121.804166666667,103.6,3.29097222222222
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_10","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",27.135752688172,20.5227150537634,67.7284946236559,100879.475806452,257.272849462366,130.862903225806,102.981182795699,3.0752688172043
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_11","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",27.6834722222222,21.0311111111111,67.5208333333333,100809.138888889,251.752777777778,121.644444444444,103.083333333333,3.41555555555556
"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET_12","Fortaleza-Pinto Martins Intl AP","CE",-3.8,-38.53,41,"BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET",27.8287634408602,21.7813172043011,70.0967741935484,100742.032258065,218.442204301075,92.6895161290323,102.162634408602,2.78440860215054
"BRA_CE_Guaramiranga.824870_INMET_01","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",21.4130376344086,18.5147849462366,84.4986559139785,91574.7580645161,179.576612903226,64.9784946236559,102.920698924731,2.9877688172043
"BRA_CE_Guaramiranga.824870_INMET_02","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",20.8633928571429,19.0967261904762,89.8050595238095,91510.5877976191,156.678571428571,48.3675595238095,100.846726190476,2.84598214285714
"BRA_CE_Guaramiranga.824870_INMET_03","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",20.7350806451613,19.5740591397849,92.8978494623656,91507.2983870968,131.360215053763,29.5591397849462,97.6465053763441,2.36545698924731
"BRA_CE_Guaramiranga.824870_INMET_04","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",20.8359722222222,19.7120833333333,93.2069444444444,91609.1805555556,133.506944444444,35.8861111111111,91.2569444444444,1.68430555555556
"BRA_CE_Guaramiranga.824870_INMET_05","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",20.6569892473118,19.6256720430108,93.7016129032258,91632.2043010753,117.631720430108,26.0981182795699,85.3629032258064,2.00094086021505
"BRA_CE_Guaramiranga.824870_INMET_06","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",20.2363888888889,19.0855555555556,93.0236111111111,91747.5138888889,130.736111111111,34.4666666666667,88.0666666666667,3.11680555555556
"BRA_CE_Guaramiranga.824870_INMET_07","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",19.7373655913979,18.4758064516129,92.4368279569892,91794.126344086,134.038978494624,35.744623655914,90.133064516129,3.63198924731183
"BRA_CE_Guaramiranga.824870_INMET_08","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",20.0439516129032,17.8747311827957,87.8413978494624,91761.2365591398,183.819892473118,72.0604838709677,98.6666666666667,3.68467741935484
"BRA_CE_Guaramiranga.824870_INMET_09","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",20.4988888888889,17.9016666666667,85.7972222222222,91792.3472222222,205.981944444444,92.2166666666667,103.020833333333,4.10263888888889
"BRA_CE_Guaramiranga.824870_INMET_10","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",20.7547043010753,17.6032258064516,83.2459677419355,91591.5322580645,218.418010752688,104.596774193548,103.034946236559,3.3869623655914
"BRA_CE_Guaramiranga.824870_INMET_11","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",21.0681944444444,17.8377777777778,82.8319444444444,91538.2777777778,207.180555555556,88.6819444444444,105.334722222222,4.09763888888889
"BRA_CE_Guaramiranga.824870_INMET_12","Guaramiranga","CE",-4.26,-38.93,38,"BRA_CE_Guaramiranga.824870_INMET",21.4395161290323,18.6818548387097,84.8319892473118,91575.7997311828,158.876344086022,42.994623655914,107.725806451613,3.60994623655914
"BRA_CE_Iguatu.818730_INMET_01","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",27.3716397849462,19.9211021505376,67.2365591397849,98450.6989247312,221.467741935484,94.9368279569892,104.337365591398,2.25900537634409
"BRA_CE_Iguatu.818730_INMET_02","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",28.5425595238095,23.4758928571429,74.34375,98499.0773809524,254.346726190476,125.645833333333,105.066964285714,2.07202380952381
"BRA_CE_Iguatu.818730_INMET_03","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",25.2483870967742,22.1880376344086,83.8387096774194,98536.2029569892,228.708333333333,101.927419354839,107.599462365591,1.4752688172043
"BRA_CE_Iguatu.818730_INMET_04","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",25.2909722222222,22.3245833333333,84.3513888888889,98495.0833333333,229.468055555556,104.901388888889,99.4791666666667,1.47263888888889
"BRA_CE_Iguatu.818730_INMET_05","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",24.7625,21.442876344086,82.4327956989247,98670.1478494624,215.512096774194,94.1088709677419,91.8185483870968,2.0114247311828
"BRA_CE_Iguatu.818730_INMET_06","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",25.8690277777778,17.7163888888889,63.2875,98852.2361111111,215.820833333333,97.3180555555556,81.8861111111111,2.78486111111111
"BRA_CE_Iguatu.818730_INMET_07","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",27.0212365591398,15.4533602150538,52.1599462365591,98843.2728494624,230.236559139785,110.731182795699,80.0228494623656,3.07311827956989
"BRA_CE_Iguatu.818730_INMET_08","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",27.395564516129,14.0440860215054,46.635752688172,98829.1129032258,260.211021505376,136.387096774194,83.9811827956989,4.08212365591398
"BRA_CE_Iguatu.818730_INMET_09","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",28.5031944444444,13.5995833333333,42.8958333333333,98822.1944444444,286.965277777778,163.986111111111,86.675,3.95013888888889
"BRA_CE_Iguatu.818730_INMET_10","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",28.7051075268817,16.8709677419355,53.3629032258064,98570.7661290323,260.201612903226,134.548387096774,99.5793010752688,2.81182795698925
"BRA_CE_Iguatu.818730_INMET_11","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",28.4545833333333,17.6115277777778,54.5055555555556,98426.4583333333,280.723611111111,147.069444444444,100.438888888889,2.63652777777778
"BRA_CE_Iguatu.818730_INMET_12","Iguatu","CE",-6.36,-39.3,233,"BRA_CE_Iguatu.818730_INMET",27.1504032258065,19.5897849462366,66.1397849462366,98367.2647849462,214.603494623656,84.0483870967742,110.181451612903,2.24596774193548
"BRA_CE_Itapipoca.817560_INMET_01","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",27.5150537634409,21.4918010752688,71.502688172043,99905.4569892473,198.244623655914,73.8145161290323,105.744623655914,3.73575268817204
"BRA_CE_Itapipoca.817560_INMET_02","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",26.5638392857143,22.4221726190476,78.5,99843.8616071429,190.306547619048,67.7366071428571,108.956845238095,2.8828869047619
"BRA_CE_Itapipoca.817560_INMET_03","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",25.6904569892473,22.9756720430108,85.0685483870968,99878.75,158.209677419355,49.4086021505376,99.3239247311828,1.86760752688172
"BRA_CE_Itapipoca.817560_INMET_04","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",25.5258333333333,23.1298611111111,86.8166666666667,99988.7916666667,173.830555555556,63.4208333333333,98.3902777777778,1.48458333333333
"BRA_CE_Itapipoca.817560_INMET_05","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",25.7176075268817,22.9543010752688,85.0497311827957,100005.188172043,172.689516129032,64.6733870967742,91.1048387096774,1.59032258064516
"BRA_CE_Itapipoca.817560_INMET_06","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",26.2519444444444,21.7433333333333,76.8013888888889,100101.347222222,212.244444444444,91.9861111111111,88.6611111111111,2.39722222222222
"BRA_CE_Itapipoca.817560_INMET_07","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",26.357123655914,20.8770161290323,72.5215053763441,100163.064516129,227.883064516129,107.559139784946,85.489247311828,3.19771505376344
"BRA_CE_Itapipoca.817560_INMET_08","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",27.1612903225806,19.927688172043,66.0430107526882,100116.962365591,250.008064516129,124.284946236559,93.0672043010753,3.9005376344086
"BRA_CE_Itapipoca.817560_INMET_09","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",27.7822222222222,19.7323611111111,63.2097222222222,100126.402777778,259.001388888889,124.084722222222,104.65,4.73402777777778
"BRA_CE_Itapipoca.817560_INMET_10","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",27.6229838709677,19.8505376344086,64.0618279569892,99925.7567204301,254.520161290323,117.212365591398,109.259408602151,4.71989247311828
"BRA_CE_Itapipoca.817560_INMET_11","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",28.1309722222222,20.0077777777778,62.9638888888889,99853.5555555556,249.268055555556,105.519444444444,113.095833333333,5.23763888888889
"BRA_CE_Itapipoca.817560_INMET_12","Itapipoca","CE",-3.48,-39.59,102,"BRA_CE_Itapipoca.817560_INMET",28.3673387096774,20.9977150537634,65.6209677419355,99888.8629032258,205.990591397849,65.377688172043,121.204301075269,4.9125
"BRA_CE_Jaguaribe.818330_INMET_01","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",29.1922043010753,18.930376344086,58.0268817204301,99254.9193548387,230.190860215054,96.5067204301075,111.075268817204,3.18373655913978
"BRA_CE_Jaguaribe.818330_INMET_02","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",27.0017857142857,21.8672619047619,74.8392857142857,99221.4434523809,237.306547619048,108.400297619048,107.63244047619,2.23080357142857
"BRA_CE_Jaguaribe.818330_INMET_03","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",26.8159946236559,22.672311827957,79.122311827957,99206.9623655914,249.509408602151,123.998655913978,103.64247311828,2.09663978494624
"BRA_CE_Jaguaribe.818330_INMET_04","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",26.17875,23.1644444444444,84.1819444444444,99332.4166666667,195.256944444444,74.6138888888889,103.619444444444,1.71763888888889
"BRA_CE_Jaguaribe.818330_INMET_05","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",26.0215053763441,22.8719086021505,83.375,99363.5349462366,173.823924731183,63.2284946236559,94.3736559139785,1.72943548387097
"BRA_CE_Jaguaribe.818330_INMET_06","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",26.0601388888889,21.31375,76.2319444444445,99514.5555555556,193.65,78.6972222222222,89.6888888888889,2.25097222222222
"BRA_CE_Jaguaribe.818330_INMET_07","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",26.4084677419355,19.5673387096774,68.2244623655914,99573.8306451613,194.939516129032,85.2298387096774,85.8091397849462,2.47352150537634
"BRA_CE_Jaguaribe.818330_INMET_08","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",27.723252688172,17.7658602150538,57.6155913978495,99528.5349462366,212.404569892473,94.8010752688172,93.7016129032258,3.1364247311828
"BRA_CE_Jaguaribe.818330_INMET_09","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",28.9620833333333,17.4101388888889,53.1097222222222,99515.0555555556,260.675,130.358333333333,100.734722222222,3.25763888888889
"BRA_CE_Jaguaribe.818330_INMET_10","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",29.205376344086,17.4649193548387,52.875,99283.0913978495,267.995967741935,136.840053763441,102.616935483871,3.47352150537634
"BRA_CE_Jaguaribe.818330_INMET_11","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",29.93625,17.1861111111111,49.6472222222222,99212.4583333333,264.377777777778,127.959722222222,106.766666666667,3.65138888888889
"BRA_CE_Jaguaribe.818330_INMET_12","Jaguaribe","CE",-5.91,-38.63,184,"BRA_CE_Jaguaribe.818330_INMET",29.8201612903226,18.4833333333333,53.6895161290323,99246.1962365591,228.301075268817,87.4852150537634,119.815860215054,3.47876344086021
"BRA_CE_Jaguaruana.824930_INMET_01","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",28.3399193548387,21.4461021505376,68.0658602150538,100807.768817204,235.724462365591,98.1827956989247,112.041666666667,3.80537634408602
"BRA_CE_Jaguaruana.824930_INMET_02","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",28.6552083333333,21.0665178571429,65.8214285714286,100911.532738095,247.837797619048,112.433035714286,111.980654761905,3.4796130952381
"BRA_CE_Jaguaruana.824930_INMET_03","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",26.5936827956989,22.8135752688172,81.0564516129032,100868.225806452,207.021505376344,88.6666666666667,102.833333333333,1.99368279569892
"BRA_CE_Jaguaruana.824930_INMET_04","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",26.4441666666667,23.1884722222222,82.9347222222222,100823.819444444,212.298611111111,92.9875,96.675,1.65652777777778
"BRA_CE_Jaguaruana.824930_INMET_05","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",26.4608870967742,22.7563172043011,80.9247311827957,100978.951612903,220.165322580645,102.413978494624,85.9301075268817,1.83024193548387
"BRA_CE_Jaguaruana.824930_INMET_06","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",25.7375,21.1391666666667,76.9805555555556,101124.097222222,210.4625,94.0736111111111,83.0541666666667,2.06694444444444
"BRA_CE_Jaguaruana.824930_INMET_07","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",25.9314516129032,19.8668010752688,71.0860215053764,101234.596774194,216.952956989247,97.6895161290323,86.8373655913979,2.59112903225806
"BRA_CE_Jaguaruana.824930_INMET_08","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",26.6393817204301,19.2016129032258,66.8064516129032,101077.271505376,248.692204301075,125.399193548387,87.7043010752688,2.96868279569892
"BRA_CE_Jaguaruana.824930_INMET_09","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",27.6,19.0491666666667,62.1194444444444,101106.111111111,267.073611111111,141.805555555556,92.8305555555555,3.67694444444444
"BRA_CE_Jaguaruana.824930_INMET_10","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",28.1068548387097,19.1646505376344,60.3938172043011,101013.13172043,266.081989247312,136.163978494624,99.7110215053764,4.15470430107527
"BRA_CE_Jaguaruana.824930_INMET_11","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",28.1902777777778,20.0188888888889,63.3847222222222,100868.847222222,280.640277777778,149.783333333333,93.5361111111111,4.21444444444444
"BRA_CE_Jaguaruana.824930_INMET_12","Jaguaruana","CE",-4.79,-37.78,12,"BRA_CE_Jaguaruana.824930_INMET",28.3439516129032,20.4412634408602,64.5846774193548,100826.545698925,265.266129032258,128.189516129032,101.01747311828,3.87365591397849
"BRA_CE_Morada.Nova.825940_INMET_01","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",28.454435483871,20.190188172043,64.4905913978495,100607.768817204,243.075268817204,112.069892473118,106.547043010753,2.50524193548387
"BRA_CE_Morada.Nova.825940_INMET_02","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",27.0563988095238,22.0589285714286,76.0357142857143,100711.532738095,248.736607142857,124.46875,101.903273809524,1.80833333333333
"BRA_CE_Morada.Nova.825940_INMET_03","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",26.8614247311828,23.1540322580645,81.2903225806452,100668.225806452,239.85752688172,109.587365591398,109.337365591398,1.48400537634409
"BRA_CE_Morada.Nova.825940_INMET_04","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",26.1822222222222,23.57625,86.2513888888889,100623.819444444,196.255555555556,81.4861111111111,96.7888888888889,1.04805555555556
"BRA_CE_Morada.Nova.825940_INMET_05","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",26.1415322580645,23.4715053763441,85.9005376344086,100778.951612903,188.072580645161,76.0120967741936,89.8467741935484,0.968010752688172
"BRA_CE_Morada.Nova.825940_INMET_06","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",25.6727777777778,20.6722222222222,75.7888888888889,100924.097222222,204.808333333333,87.5041666666667,86.6736111111111,1.81069444444444
"BRA_CE_Morada.Nova.825940_INMET_07","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",26.2849462365591,18.7452956989247,65.8400537634409,101034.596774194,209.409946236559,88.7916666666667,90.1008064516129,2.43118279569892
"BRA_CE_Morada.Nova.825940_INMET_08","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",26.9537634408602,18.5459677419355,63.7849462365591,100877.271505376,244.956989247312,120.462365591398,90.3736559139785,2.48427419354839
"BRA_CE_Morada.Nova.825940_INMET_09","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",27.4101388888889,19.2265277777778,64.2444444444444,100906.111111111,267.761111111111,141.881944444444,93.1041666666667,2.57402777777778
"BRA_CE_Morada.Nova.825940_INMET_10","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",27.7217741935484,19.2361559139785,63.3709677419355,100813.13172043,266.094086021505,136.14247311828,99.8817204301075,2.73561827956989
"BRA_CE_Morada.Nova.825940_INMET_11","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",28.23875,19.0988888888889,60.8069444444444,100668.847222222,280.683333333333,149.775,93.9930555555556,2.96458333333333
"BRA_CE_Morada.Nova.825940_INMET_12","Morada Nova","CE",-5.11,-38.37,44,"BRA_CE_Morada.Nova.825940_INMET",28.6614247311828,19.9588709677419,62.3145161290323,100626.545698925,266.626344086022,128.120967741935,102.775537634409,2.68185483870968
"BRA_CE_Quixeramobim.825860_INMET_01","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",28.1506720430108,18.605376344086,59.9327956989247,100285.819892473,221.711021505376,85.247311827957,115.208333333333,3.14825268817204
"BRA_CE_Quixeramobim.825860_INMET_02","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",26.7383928571429,20.4462797619048,70.7366071428571,100250.089285714,215.909226190476,82.2410714285714,117.126488095238,2.52247023809524
"BRA_CE_Quixeramobim.825860_INMET_03","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",25.7510752688172,21.8177419354839,79.9059139784946,100243.373655914,223.149193548387,93.4032258064516,112.229838709677,1.71814516129032
"BRA_CE_Quixeramobim.825860_INMET_04","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",25.1822222222222,22.0919444444444,83.6486111111111,100363.777777778,199.618055555556,77.6902777777778,103.148611111111,1.4675
"BRA_CE_Quixeramobim.825860_INMET_05","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",24.8954301075269,22.2075268817204,85.4287634408602,100400.309139785,176.729838709677,61.6653225806452,97.0134408602151,1.30161290322581
"BRA_CE_Quixeramobim.825860_INMET_06","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",24.5386111111111,21.2991666666667,82.9069444444444,100547.138888889,198.729166666667,75.7569444444444,94.7694444444444,0.834583333333333
"BRA_CE_Quixeramobim.825860_INMET_07","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",24.6947580645161,20.2474462365591,77.9489247311828,100600.309139785,198.939516129032,77.1841397849462,95.5282258064516,1.48709677419355
"BRA_CE_Quixeramobim.825860_INMET_08","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",25.6805107526882,18.5434139784946,67.8763440860215,100551.586021505,234.016129032258,108.596774193548,96.1653225806452,2.32043010752688
"BRA_CE_Quixeramobim.825860_INMET_09","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",27.1298611111111,17.9486111111111,60.4833333333333,100549.652777778,258.261111111111,129.515277777778,101.147222222222,3.16555555555556
"BRA_CE_Quixeramobim.825860_INMET_10","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",27.8318548387097,17.5228494623656,57.3602150537634,100314.422043011,261.129032258065,133.653225806452,102.868279569892,3.38279569892473
"BRA_CE_Quixeramobim.825860_INMET_11","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",28.32375,17.5380555555556,55.5319444444444,100249.291666667,271.134722222222,138.4875,100.956944444444,3.76805555555556
"BRA_CE_Quixeramobim.825860_INMET_12","Quixeramobim","CE",-5.2,-39.29,80,"BRA_CE_Quixeramobim.825860_INMET",28.3159946236559,18.7920698924731,59.1881720430108,100280.430107527,216.995967741935,81.0981182795699,116.961021505376,3.2494623655914
"BRA_CE_Taua.818720_INMET_01","Taua","CE",-6.02,-40.28,415,"BRA_CE_Taua.818720_INMET",26.7064516129032,18.6177419354839,63.9959677419355,96401.3172043011,201.711021505376,70.2715053763441,113.681451612903,2.58521505376344
"BRA_CE_Taua.818720_INMET_02","Taua","CE",-6.02,-40.28,415,"BRA_CE_Taua.818720_INMET",25.7702380952381,18.9153273809524,68.3973214285714,96527.2321428571,232.141369047619,99.3273809523809,112.345238095238,2.28824404761905
"BRA_CE_Taua.818720_INMET_03","Taua","CE",-6.02,-40.28,415,"BRA_CE_Taua.818720_INMET",24.3337365591398,21.3361559139785,84.2217741935484,96491.4650537634,193.514784946237,70.9381720430108,109.587365591398,1.32822580645161
"BRA_CE_Taua.818720_INMET_04","Taua","CE",-6.02,-40.28,415,"BRA_CE_Taua.818720_INMET",24.2883333333333,21.5536111111111,85.3236111111111,96446.9097222222,196.972222222222,70.0402777777778,108.954166666667,1.40194444444444
